desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
469569202500053,http://www.animal.go.kr/files/shelter/2025/02/202502262102558_s.jpg,2025-02-26,세종시 조치원읍 운주산로 도로변,[개] 믹스견,검정&흰색,2024(년생),4.61(Kg),세종-세종-2025-00053,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502262102558.jpeg,보호중,M,N,.,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면) ,세종특별자치시,김태평,044-300-7622
448567202500105,http://www.animal.go.kr/files/shelter/2025/02/202502261402683[1]_s.jpg,2025-02-26,의창구 북면 화천리 11,[개] 믹스견,갈색&검정,2023(년생),14(Kg),경남-창원1-2025-00105,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261402683[1].jpg,보호중,M,N,대형포획틀포획.오른쪽앞다리 부상으로 병원이송.,창원유기동물보호소,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 동물보호센터,경상남도 창원시 의창성산구,손상익,055-225-5701
448567202500104,http://www.animal.go.kr/files/shelter/2025/02/202502260902810_s.jpg,2025-02-26,마산합포구 진동면 태봉리 366-3,[개] 믹스견,갈색,2022(년생),17(Kg),경남-창원1-2025-00104,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502260902810.jpg,보호중,M,N,올무에 걸려서 올무벗어나려 물어서 입주위 피묻음. 닦아주고 항생제투여.올무는불법입니다.,창원유기동물보호소,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 동물보호센터,경상남도 창원시 의창성산구,손상익,055-225-5701
448567202500103,http://www.animal.go.kr/files/shelter/2025/02/202502260902105_s.jpg,2025-02-26,의창구 동읍 용강리 109-1,[개] 믹스견,갈색,2023(년생),22(Kg),경남-창원1-2025-00103,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502260902105.jpg,보호중,M,N,파란+빨강색 목줄착용.아직은 수줍음.잘생긴아이~,창원유기동물보호소,055-225-5701,경상남도 창원시 성산구 공단로474번길 117 (상복동) 동물보호센터,경상남도 창원시 의창성산구,손상익,055-225-5701
448547202500053,http://www.animal.go.kr/files/shelter/2025/02/202502261102433_s.jpg,2025-02-26,가북면 용산리 286,[개] 푸들,갈색,2022(년생),5(Kg),경남-거창-2025-00053,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261102433.jpeg,종료(반환),M,N,"내장칩 있음, 주인 연락",나래동물병원,055-942-8875,경상남도 거창군 거창읍 거창대로 13-2  ,경상남도 거창군,김보미,055-940-8184
448541202500085,http://www.animal.go.kr/files/shelter/2025/02/202502262202140_s.jpg,2025-02-26,창녕읍 술정리,[개] 시바,황갈색,2019(년생),20(Kg),경남-창녕-2025-00085,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502262202140.jpeg,보호중,M,N, 최근 유기,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,지정구,055-530-6103
448541202500084,http://www.animal.go.kr/files/shelter/2025/02/20250226220220_s.jpg,2025-02-26,부곡면 부곡로,[개] 믹스견,흰색,2022(년생),20(Kg),경남-창녕-2025-00084,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/20250226220220.jpg,보호중,M,N, 최근 유기,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,지정구,055-530-6103
448539202500031,http://www.animal.go.kr/files/shelter/2025/02/202502261602484_s.jpg,2025-02-26,지정면 기강로 4길 14-1,[개] 믹스견,갈색&흰색,2021(년생),5(Kg),경남-의령-2025-00030,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602484.jpg,보호중,F,N,"경계심 상, 순함, 큰 귀",의령군 동물보호센터,055-570-4203,경상남도 의령군 의령읍 남강로 485-75  ,경상남도 의령군,진태석,055-570-4203
448539202500030,http://www.animal.go.kr/files/shelter/2025/02/202502261602251_s.jpg,2025-02-26,지정면 기강로 4길 14-1,[개] 믹스견,갈색&검정&흰색,2024(년생),3.2(Kg),경남-의령-2025-00031,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602251.jpg,종료(자연사),M,N,"경계심 중, 순함, 삼색모",의령군 동물보호센터,055-570-4203,경상남도 의령군 의령읍 남강로 485-75  ,경상남도 의령군,진태석,055-570-4203
448537202500073,http://www.animal.go.kr/files/shelter/2025/02/202502261502193_s.jpg,2025-02-26,내간리 933-5 밭,[개] 믹스견,갈색,2025(60일미만)(년생),3(Kg),경남-거제-2025-00064,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261502193.jpg,보호중,F,N,3마리 같이입소,거제시유기동물보호소,055-639-6368,경상남도 거제시 사등면 두동로1길 109  거제시유기동물보호소,경상남도 거제시,이용휘,0556396366
448537202500072,http://www.animal.go.kr/files/shelter/2025/02/202502261402193_s.jpg,2025-02-26,내간리 933-5 밭,[개] 믹스견,갈색,2025(년생),3(Kg),경남-거제-2025-00063,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261402193.jpg,보호중,F,N,3마리 같이입소,거제시유기동물보호소,055-639-6368,경상남도 거제시 사등면 두동로1길 109  거제시유기동물보호소,경상남도 거제시,이용휘,0556396366
448537202500071,http://www.animal.go.kr/files/shelter/2025/02/20250226140256[1]_s.jpg,2025-02-26,내간리 933-5 밭,[개] 믹스견,갈색,2025(년생),3(Kg),경남-거제-2025-00062,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/20250226140256[1].jpg,보호중,M,N,3마리 같이입소,거제시유기동물보호소,055-639-6368,경상남도 거제시 사등면 두동로1길 109  거제시유기동물보호소,경상남도 거제시,이용휘,0556396366
448537202500070,http://www.animal.go.kr/files/shelter/2025/02/20250306160397_s.jpg,2025-02-26,웰빙공원 산책로에서발견,[개] 포메라니안,기타(크림색황색),2014(년생),4(Kg),경남-거제-2025-00061,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/20250306160397.jpg,보호중,F,U,뒷다리 못움직임,거제시유기동물보호소,055-639-6368,경상남도 거제시 사등면 두동로1길 109  거제시유기동물보호소,경상남도 거제시,이용휘,0556396366
448536202500164,http://www.animal.go.kr/files/shelter/2025/02/202502261302155_s.jpg,2025-02-26,삼랑진읍,[개] 믹스견,흰색,2024(년생),24(Kg),경남-밀양-2025-00163,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261302155.jpg,보호중,M,N,"활발함,애교많음",밀양시 동물보호센터,070-4113-7288,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,경상남도 밀양시,김민성,055-359-7184
448536202500163,http://www.animal.go.kr/files/shelter/2025/02/202502261302894_s.jpg,2025-02-26,삼랑진읍,[개] 믹스견,노란색,2022(년생),13(Kg),경남-밀양-2025-00162,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261302894.jpg,보호중,F,N,"온순함,애교많음",밀양시 동물보호센터,070-4113-7288,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,경상남도 밀양시,김민성,055-359-7184
448534202500189,http://www.animal.go.kr/files/shelter/2025/02/202502261602245[1]_s.jpg,2025-02-26,정동면 고읍3길 355,[개] 믹스견,갈색&검정&흰색,2025(년생),3(Kg),경남-사천-2025-00072,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602245[1].jpg,보호중,F,N,동배4마리와 입소☆ 미모가 남다른 아이★ 내가 제일예뻐~,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500188,http://www.animal.go.kr/files/shelter/2025/02/202502261602177_s.jpg,2025-02-26,정동면 고읍3길 355,[개] 믹스견,적갈&검정&흰색,2025(년생),4(Kg),경남-사천-2025-00071,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602177.jpg,종료(입양),M,N,동배4마리와 입소★ 모색이 예뻐요~ 허스키를 닮았나?,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500187,http://www.animal.go.kr/files/shelter/2025/02/202502261602770_s.jpg,2025-02-26,정동면 고읍3길 355,[개] 믹스견,흰색,2025(년생),3(Kg),경남-사천-2025-00070,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602770.jpg,보호중,F,N,동배4마리와 입소♥멍뭉미 넘쳐요~코에 점이 포인트~,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500186,http://www.animal.go.kr/files/shelter/2025/02/202502261602875_s.jpg,2025-02-26,정동면 고읍3길 355,[개] 믹스견,흰색,2025(60일미만)(년생),3(Kg),경남-사천-2025-00069,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602875.jpg,종료(입양),F,N,동배4마리와 입소☆ 순둥한 얼굴이 포인트★,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500185,http://www.animal.go.kr/files/shelter/2025/02/20250226160255_s.jpg,2025-02-26,정동면 고읍3길 355,[개] 믹스견,갈색,2025(년생),3.5(Kg),경남-사천-2025-00068,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/20250226160255.jpg,보호중,M,N,동배4마리와 입소★ 온순한 성격에 귀여운 눈♥,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500184,http://www.animal.go.kr/files/shelter/2025/02/202502261502764_s.jpg,2025-02-26,용강동 인근,[개] 포메라니안,붉고 엷은 황갈색,2023(년생),3(Kg),경남-사천-2025-00067,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261502764.jpg,종료(기증),F,N,온순하고 앙증맞은 아이★,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500183,http://www.animal.go.kr/files/shelter/2025/02/202502261502763_s.jpg,2025-02-26,서포면 염전길 177,[개] 믹스견,크림색,2025(60일미만)(년생),1(Kg),경남-사천-2025-00066,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261502763.jpg,종료(입양),M,N,어미랑 같이 입소★ 미모가 숨멎♥,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500182,http://www.animal.go.kr/files/shelter/2025/02/202502261502703_s.jpg,2025-02-26,초전리 567-7,[개] 믹스견,흰색,2025(60일미만)(년생),2.9(Kg),경남-사천-2025-00065,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261502703.jpg,보호중,F,N,귀여운 외모☆ 사랑받으면 더 이뻐져요~,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500181,http://www.animal.go.kr/files/shelter/2025/02/202502261402890_s.jpg,2025-02-26,구암 사슴농장 인근,[개] 믹스견,검정색,2024(년생),11(Kg),경남-사천-2025-00064,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261402890.jpg,보호중,F,N,아직 적응이 안되어 어리둥절해요★ 작고 귀여움,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500180,http://www.animal.go.kr/files/shelter/2025/02/202502261402870_s.jpg,2025-02-26,구암 사슴농장 인근,[개] 믹스견,흰색,2022(년생),15(Kg),경남-사천-2025-00063,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261402870.jpg,보호중,M,N,경계중☆ 적응하면 성격이 온순할 것으로 생각★,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448534202500179,http://www.animal.go.kr/files/shelter/2025/02/202502261402667_s.jpg,2025-02-26,부자손짜장 인근,[개] 믹스견,검정&흰색,2022(년생),5.5(Kg),경남-사천-2025-00062,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261402667.jpg,보호중,M,N,완전 사람 좋아하는 순둥이★ 내가 바로 성격미남★ 귀엽쥬?,사천시 동물보호센터,055-831-3768,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,경상남도 사천시,강환희,055-831-3768
448531202500047,http://www.animal.go.kr/files/shelter/2025/02/202502261602518[2]_s.jpg,2025-02-26,진주시 금산면 가방리 162-5,[개] 믹스견,흰색&황갈색,2025(년생),2.5(Kg),경남-진주-2025-00047,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602518[2].jpg,종료(입양),M,N,"3개월 추정, 얌전하고 사람 좋아함",진주시동물보호센터,010-7250-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",경상남도 진주시,김현준,055-749-6134
448531202500046,http://www.animal.go.kr/files/shelter/2025/02/202502261602717_s.jpg,2025-02-26,진주시 금산면 가방리 941,[개] 믹스견,갈색&검정&흰색,2025(년생),4.9(Kg),경남-진주-2025-00046,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261602717.jpg,보호중,F,N,"3개월 추정, 활발하며 사람 좋아함",진주시동물보호센터,010-7250-6134,"경상남도 진주시 집현면 신당길207번길 22 (집현면, 지역농업개발시설) ",경상남도 진주시,김현준,055-749-6134
447520202500037,http://www.animal.go.kr/files/shelter/2025/02/202502261302640[1]_s.jpg,2025-02-26,덕곡면 노리 저수지 부근,[개] 믹스견,흰색,2022(년생),4.50(Kg),경북-고령-2025-00037,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261302640[1].jpg,보호중,F,N,들개 무리중 포획,고령군 유기견 보호소,010-4419-4135,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,0549507472
447520202500036,http://www.animal.go.kr/files/shelter/2025/02/202502261002630[1]_s.jpg,2025-02-26,운수면 연봉길 부근,[개] 믹스견,검정색,2024(년생),5.50(Kg),경북-고령-2025-00036,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261002630[1].jpg,보호중,M,N,들개무리중 포획,고령군 유기견 보호소,010-4419-4135,경상북도 고령군 운수면 하법길 37 (운수면) ,경상북도 고령군,고령군,0549507472
447518202500044,http://www.animal.go.kr/files/shelter/2025/02/202502261302289_s.jpg,2025-02-26,병곡면 고래불로142,[개] 믹스견,갈색,2010(년생),15(Kg),경북-영덕-2025-00041,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261302289.jpg,보호중,F,U,나이가많아 힘이없음  순함,영덕유기동물보호센터,054-730-6286,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,경상북도 영덕군,최부학,054-730-6286
447513202500087,http://www.animal.go.kr/files/shelter/2025/02/202502261002812_s.jpg,2025-02-26,남산 경리,[개] 믹스견,크림색,2025(년생),1.6(Kg),경북-경산-2025-00087,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502261002812.jpg,보호중,M,N,"생후 70일령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김기봉,053-810-6744
447513202500086,http://www.animal.go.kr/files/shelter/2025/02/202502260902275[1]_s.jpg,2025-02-26,자인 계림리,[개] 믹스견,흰색,2025(년생),2.6(Kg),경북-경산-2025-00086,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502260902275[1].jpg,보호중,M,N,"생후 70일령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김기봉,053-810-6744
447513202500085,http://www.animal.go.kr/files/shelter/2025/02/202502260902421_s.jpg,2025-02-26,압량 금구리,[개] 믹스견,크림색,2025(년생),4.1(Kg),경북-경산-2025-00085,2025-02-26,2025-03-10,http://www.animal.go.kr/files/shelter/2025/02/202502260902421.jpg,보호중,F,N,"생후 90일령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,경상북도 경산시,김기봉,053-810-6744
